epoch,L_total,L_who,L_year,L_reg
94,638.2249145507812,69.38231658935547,568.8416748046875,0.8908525705337524
95,637.4025268554688,69.39118194580078,568.0104370117188,0.8923561573028564
96,636.6983642578125,69.39811706542969,567.29931640625,0.8937599062919617
97,636.0946655273438,69.40274047851562,566.6909790039062,0.8950509428977966
98,635.5753784179688,69.4046859741211,566.1697998046875,0.8962194919586182
99,635.1213989257812,69.40365600585938,565.7168579101562,0.8972574472427368
100,634.7140502929688,69.39942169189453,565.313720703125,0.8981594443321228
101,634.3360595703125,69.3918228149414,564.9432983398438,0.8989222049713135
102,633.9739990234375,69.3807144165039,564.5923461914062,0.899544358253479
103,633.6138916015625,69.36608123779297,564.2468872070312,0.9000270366668701
104,633.2454833984375,69.34790802001953,563.8966674804688,0.900372326374054
105,632.8617553710938,69.32625579833984,563.5346069335938,0.9005844593048096
106,632.4570922851562,69.30123901367188,563.1549682617188,0.9006688594818115
107,632.0272216796875,69.27300262451172,562.7532958984375,0.9006322622299194
108,631.5712280273438,69.24175262451172,562.3285522460938,0.9004825353622437
109,631.091064453125,69.20767974853516,561.8824462890625,0.9002280831336975
110,630.587158203125,69.17106628417969,561.4151611328125,0.8998783826828003
111,630.0635986328125,69.13213348388672,560.9305419921875,0.8994430303573608
112,629.5226440429688,69.09117889404297,560.4305419921875,0.8989322185516357
113,628.96875,69.0484619140625,559.9193725585938,0.8983561992645264
114,628.40576171875,69.0042724609375,559.4005737304688,0.8977252244949341
115,627.8384399414062,68.95886993408203,558.878662109375,0.8970492482185364
116,627.26904296875,68.91251373291016,558.3555908203125,0.8963381052017212
117,626.7001342773438,68.86546325683594,557.833740234375,0.8956013917922974
118,626.1355590820312,68.81793975830078,557.3167114257812,0.8948478698730469
119,625.5756225585938,68.77017211914062,556.8045654296875,0.8940862417221069
120,625.0228271484375,68.72232818603516,556.299560546875,0.8933238983154297
121,624.4759521484375,68.67461395263672,555.8004150390625,0.8925681710243225
122,623.9366455078125,68.62715911865234,555.30859375,0.8918253183364868
123,623.4033813476562,68.58010864257812,554.8223876953125,0.8911008834838867
124,622.876953125,68.53356170654297,554.3424682617188,0.8903996348381042
125,622.3546142578125,68.48761749267578,553.8660888671875,0.8897258043289185
126,621.8369140625,68.44234466552734,553.3936767578125,0.8890824913978577
127,621.3202514648438,68.39779663085938,552.9215698242188,0.8884722590446472
128,620.8056640625,68.35398864746094,552.4507446289062,0.8878968954086304
129,620.2910766601562,68.31097412109375,551.9791870117188,0.8873575925827026
130,619.7763671875,68.26871490478516,551.5067138671875,0.8868546485900879
131,619.2603149414062,68.22723388671875,551.0321655273438,0.8863881826400757
132,618.7418823242188,68.1865005493164,550.554443359375,0.8859573602676392
133,618.2197875976562,68.14649200439453,550.0723876953125,0.8855610489845276
134,617.6954956054688,68.10713958740234,549.5874633789062,0.885197639465332
135,617.1676635742188,68.06842041015625,549.098388671875,0.884865403175354
136,616.63720703125,68.03028106689453,548.6060791015625,0.8845617771148682
137,616.103515625,67.99263000488281,548.1100463867188,0.884284496307373
138,615.5667724609375,67.95542907714844,547.6104736328125,0.8840306997299194
139,615.0272216796875,67.91863250732422,547.1077270507812,0.8837977647781372
140,614.4856567382812,67.88211822509766,546.6026611328125,0.883582592010498
141,613.9419555664062,67.84586334228516,546.09521484375,0.8833824992179871
142,613.3963012695312,67.80977630615234,545.585693359375,0.8831943273544312
143,612.8502197265625,67.7738037109375,545.0755615234375,0.8830153346061707
144,612.3011474609375,67.73788452148438,544.5623779296875,0.8828427791595459
145,611.7525024414062,67.70194244384766,544.0496826171875,0.8826741576194763
146,611.2022094726562,67.66593170166016,543.535400390625,0.8825069665908813
147,610.6508178710938,67.62980651855469,543.0201416015625,0.8823388814926147
148,610.0986328125,67.59351348876953,542.5042724609375,0.8821679949760437
149,609.5460205078125,67.55701446533203,541.9881591796875,0.8819924592971802
150,608.9925537109375,67.520263671875,541.471435546875,0.8818106055259705
151,608.4380493164062,67.48323822021484,540.9539794921875,0.881621241569519
152,607.88232421875,67.4458999633789,540.435546875,0.8814231157302856
153,607.3261108398438,67.40825653076172,539.9169921875,0.8812153339385986
154,606.7681274414062,67.3702621459961,539.3970336914062,0.8809974789619446
155,606.208740234375,67.33193969726562,538.8759765625,0.8807690143585205
156,605.6484985351562,67.29325103759766,538.3543701171875,0.8805296421051025
157,605.0875854492188,67.25421905517578,537.83251953125,0.8802794218063354
158,604.5244140625,67.21484375,537.3087158203125,0.8800187110900879
159,603.959716796875,67.17513275146484,536.7837524414062,0.8797475099563599
160,603.3939208984375,67.13508605957031,536.2579956054688,0.8794663548469543
161,602.8270874023438,67.09474182128906,535.7315063476562,0.8791760206222534
162,602.2584228515625,67.0541000366211,535.2034912109375,0.8788769245147705
163,601.6883544921875,67.01319122314453,534.67431640625,0.8785700798034668
164,601.1167602539062,66.9720230102539,534.1438598632812,0.8782562613487244
165,600.5441284179688,66.93062591552734,533.6126708984375,0.877936065196991
166,599.9696044921875,66.88900756835938,533.0797119140625,0.8776106834411621
167,599.3948364257812,66.84721374511719,532.5467529296875,0.8772809505462646
168,598.8184204101562,66.80524444580078,532.0123291015625,0.8769477605819702
169,598.2405395507812,66.76313018798828,531.4765625,0.8766118288040161
170,597.6616821289062,66.72087097167969,530.93994140625,0.876274049282074
171,597.0812377929688,66.67852020263672,530.40185546875,0.8759352564811707
172,596.5,66.63607025146484,529.8630981445312,0.8755961656570435
173,595.9175415039062,66.59355163574219,529.3231201171875,0.8752574324607849
174,595.3340454101562,66.55095672607422,528.7822265625,0.874919593334198
175,594.7500610351562,66.50831604003906,528.2409057617188,0.8745832443237305
176,594.1642456054688,66.46563720703125,527.69775390625,0.8742486834526062
177,593.5775146484375,66.42292022705078,527.1537475585938,0.8739162683486938
178,592.9896850585938,66.38017272949219,526.608642578125,0.8735865354537964
179,592.4003295898438,66.33741760253906,526.0620727539062,0.873259425163269
180,591.8102416992188,66.29462432861328,525.5147705078125,0.8729352951049805
181,591.2188720703125,66.2518310546875,524.9661865234375,0.8726140260696411
182,590.626953125,66.20901489257812,524.4171142578125,0.8722957372665405
183,590.0333862304688,66.16619110107422,523.8663330078125,0.8719802498817444
184,589.4384155273438,66.12335205078125,523.314208984375,0.871667742729187
185,588.8431396484375,66.08048248291016,522.7617797851562,0.871357798576355
186,588.2468872070312,66.0375747680664,522.2084350585938,0.871050238609314
187,587.6483154296875,65.9946517944336,521.65283203125,0.870745062828064
188,587.05029296875,65.95169067382812,521.0977172851562,0.8704418540000916
189,586.4501953125,65.90869903564453,520.5406494140625,0.8701404333114624
190,585.8490600585938,65.86564636230469,519.9825439453125,0.8698407411575317
191,585.2472534179688,65.82254791259766,519.423828125,0.869542121887207
192,584.644775390625,65.7793960571289,518.864501953125,0.869244396686554
193,584.0410766601562,65.7361831665039,518.3040161132812,0.8689476251602173
194,583.4358520507812,65.6928939819336,517.7421264648438,0.8686511516571045
195,582.8302001953125,65.6495361328125,517.1798095703125,0.8683550357818604
196,582.2232666015625,65.6061019897461,516.6163330078125,0.8680587410926819
197,581.6151123046875,65.56256866455078,516.0516967773438,0.8677624464035034
198,581.0067749023438,65.51896667480469,515.4869384765625,0.867465615272522
199,580.3966674804688,65.47527313232422,514.9205322265625,0.8671683669090271
200,579.7861328125,65.43148040771484,514.3538208007812,0.8668705224990845
201,579.174560546875,65.38760375976562,513.7861328125,0.8665717840194702
202,578.562255859375,65.34363555908203,513.2177734375,0.8662722706794739
203,577.9487915039062,65.29956817626953,512.6483764648438,0.8659718036651611
204,577.3349609375,65.2553939819336,512.0787353515625,0.8656704425811768
205,576.71923828125,65.21114349365234,511.5072326660156,0.865368127822876
206,576.103271484375,65.16677856445312,510.9356689453125,0.8650648593902588
207,575.4864501953125,65.12232971191406,510.36328125,0.8647607564926147
208,574.8687744140625,65.07778930664062,509.7901611328125,0.8644558191299438
209,574.249755859375,65.03314971923828,509.2157287597656,0.8641499280929565
210,573.6305541992188,64.98844146728516,508.6412658691406,0.8638433218002319
211,573.0094604492188,64.94364166259766,508.06494140625,0.8635361790657043
212,572.388427734375,64.89875030517578,507.4888000488281,0.863228440284729
213,571.766845703125,64.8537826538086,506.9122009277344,0.8629202246665955
214,571.1441650390625,64.80872344970703,506.3345642089844,0.862611711025238
215,570.5203247070312,64.76360321044922,505.755859375,0.8623027801513672
216,569.895751953125,64.7184066772461,505.1764831542969,0.8619937896728516
217,569.2703857421875,64.67313385009766,504.59637451171875,0.8616846799850464
218,568.6448364257812,64.62779998779297,504.01617431640625,0.8613755702972412
219,568.0172729492188,64.58238983154297,503.43402099609375,0.8610666990280151
220,567.3894653320312,64.53691864013672,502.8516845703125,0.8607577681541443
221,566.7613525390625,64.49138641357422,502.26910400390625,0.8604490756988525
222,566.1320190429688,64.44578552246094,501.6853942871094,0.860140860080719
223,565.501708984375,64.40013122558594,501.1007080078125,0.8598328828811646
224,564.8712768554688,64.35440826416016,500.5159912109375,0.8595253229141235
225,564.23974609375,64.30864715576172,499.9302673339844,0.8592181205749512
226,563.6074829101562,64.2627944946289,499.3438415527344,0.858911395072937
227,562.9749145507812,64.21692657470703,498.75714111328125,0.8586052656173706
228,562.34130859375,64.17098999023438,498.16943359375,0.8582995533943176
229,561.7070922851562,64.12498474121094,497.58123779296875,0.8579943180084229
230,561.0722045898438,64.07894134521484,496.9924011230469,0.857689619064331
231,560.4364624023438,64.03282928466797,496.40277099609375,0.8573853969573975
232,559.7999267578125,63.98667526245117,495.8123779296875,0.8570817708969116
233,559.1627197265625,63.94046401977539,495.22137451171875,0.8567784428596497
234,558.5248413085938,63.89418411254883,494.62982177734375,0.8564755916595459
235,557.88671875,63.84786605834961,494.0379943847656,0.8561732172966003
236,557.2470703125,63.801483154296875,493.4447021484375,0.8558712005615234
237,556.6079711914062,63.755062103271484,492.85205078125,0.85556960105896
238,555.9672241210938,63.70857238769531,492.2577819824219,0.8552683591842651
239,555.3263549804688,63.66202163696289,491.6634826660156,0.854967474937439
240,554.6847534179688,63.61542892456055,491.0684509277344,0.8546668291091919
241,554.04248046875,63.56877517700195,490.47283935546875,0.8543664216995239
242,553.3993530273438,63.52206802368164,489.87640380859375,0.8540664911270142
243,552.75634765625,63.47529983520508,489.28021240234375,0.853766679763794
244,552.1119995117188,63.4284782409668,488.6826477050781,0.8534671664237976
245,551.4673461914062,63.3816032409668,488.08489990234375,0.8531677722930908
246,550.822021484375,63.334659576416016,487.4864807128906,0.8528687953948975
247,550.1761474609375,63.28768539428711,486.88763427734375,0.8525699377059937
248,549.5296020507812,63.24064254760742,486.2881164550781,0.8522713780403137
249,548.88232421875,63.19354248046875,485.6879577636719,0.8519729375839233
250,548.2349853515625,63.14639663696289,485.0877380371094,0.8516747951507568
251,547.5869140625,63.09920120239258,484.4868469238281,0.8513768911361694
252,546.9383544921875,63.05194091796875,483.8855285644531,0.8510792255401611
253,546.2891235351562,63.0046272277832,483.28363037109375,0.8507817983627319
254,545.6390991210938,62.957271575927734,482.6809997558594,0.8504846096038818
255,544.989013671875,62.90986251831055,482.07830810546875,0.8501877784729004
256,544.3383178710938,62.862396240234375,481.4750671386719,0.849891185760498
257,543.6868896484375,62.81488037109375,480.8711853027344,0.8495948910713196
258,543.0352172851562,62.7673225402832,480.2670593261719,0.8492989540100098
259,542.3827514648438,62.71970748901367,479.6622009277344,0.8490033149719238
260,541.7301635742188,62.67204284667969,479.0572814941406,0.8487080335617065
261,541.0767822265625,62.62432861328125,478.4516296386719,0.8484132289886475
262,540.4229125976562,62.57658386230469,477.845458984375,0.848118782043457
263,539.7689208984375,62.52878189086914,477.2392883300781,0.8478245139122009
264,539.1138916015625,62.48093795776367,476.632080078125,0.8475309610366821
265,538.459228515625,62.433040618896484,476.0253601074219,0.8472378253936768
266,537.8035888671875,62.38511657714844,475.4176330566406,0.8469449281692505
267,537.1476440429688,62.337127685546875,474.8096618652344,0.846652626991272
268,536.49072265625,62.28912353515625,474.2007751464844,0.8463609218597412
269,535.833984375,62.24104309082031,473.59210205078125,0.8460695743560791
270,535.1764526367188,62.19294357299805,472.9826354980469,0.84577876329422
271,534.5187377929688,62.14479064941406,472.37310791015625,0.845488429069519
272,533.8602905273438,62.09659957885742,471.7628479003906,0.8451986312866211
273,533.2020874023438,62.048370361328125,471.1528625488281,0.8449093103408813
274,532.542724609375,62.000091552734375,470.54180908203125,0.8446205258369446
275,531.8833618164062,61.9517707824707,469.9307556152344,0.8443322777748108
276,531.2235107421875,61.90342712402344,469.3192138671875,0.8440445065498352
277,530.5634155273438,61.85503005981445,468.7075500488281,0.8437572717666626
278,529.903076171875,61.80659866333008,468.09564208984375,0.843470573425293
279,529.2418212890625,61.758121490478516,467.48284912109375,0.8431843519210815
280,528.5806274414062,61.70961380004883,466.8701477050781,0.8428987860679626
281,527.9189453125,61.66105270385742,466.2570495605469,0.8426135778427124
282,527.2571411132812,61.61246871948242,465.6438293457031,0.8423290848731995
283,526.59423828125,61.5638427734375,465.0295715332031,0.8420450687408447
284,525.931884765625,61.51518630981445,464.41583251953125,0.841761589050293
285,525.2684326171875,61.46648025512695,463.8011169433594,0.8414785861968994
286,524.6055297851562,61.41773986816406,463.18695068359375,0.8411962389945984
287,523.9418334960938,61.368961334228516,462.5719909667969,0.8409143686294556
288,523.27734375,61.32014846801758,461.95635986328125,0.8406331539154053
289,522.6136474609375,61.27130126953125,461.3414611816406,0.8403524160385132
290,521.9485473632812,61.222415924072266,460.72528076171875,0.8400722742080688
291,521.2838134765625,61.17350387573242,460.1094665527344,0.8397926688194275
292,520.6185302734375,61.12455368041992,459.49310302734375,0.8395136594772339
293,519.95263671875,61.0755615234375,458.8762512207031,0.8392353057861328
294,519.2875366210938,61.026546478271484,458.2601623535156,0.8389575481414795
295,518.6207275390625,60.97748947143555,457.64239501953125,0.8386803269386292
296,517.9546508789062,60.928401947021484,457.025390625,0.8384036421775818
297,517.2881469726562,60.8792839050293,456.4079895019531,0.838127613067627
298,516.6213989257812,60.83012771606445,455.7904052734375,0.8378522396087646
299,515.9541015625,60.78094482421875,455.1722717285156,0.8375774621963501
300,515.28662109375,60.73173141479492,454.55401611328125,0.8373032808303833
301,514.6189575195312,60.68247985839844,453.9356384277344,0.8370298147201538
302,513.9511108398438,60.633209228515625,453.3170471191406,0.8367569446563721
303,513.28271484375,60.58389663696289,452.69793701171875,0.8364847302436829
304,512.6143188476562,60.5345573425293,452.07891845703125,0.8362131118774414
305,511.94598388671875,60.48519515991211,451.4599609375,0.8359422087669373
306,511.2771911621094,60.435791015625,450.840576171875,0.8356720209121704
307,510.60772705078125,60.3863639831543,450.2205505371094,0.8354023694992065
308,509.9389343261719,60.336910247802734,449.6011962890625,0.8351336717605591
309,509.2696838378906,60.28742980957031,448.9814453125,0.8348653316497803
310,508.59991455078125,60.237911224365234,448.3611755371094,0.8345978856086731
311,507.9300231933594,60.18837356567383,447.7408142089844,0.8343310356140137
312,507.2600402832031,60.1388053894043,447.12042236328125,0.8340649604797363
313,506.5904235839844,60.08921432495117,446.5003967285156,0.8337995409965515
314,505.9196472167969,60.03959655761719,445.8792419433594,0.833534836769104
315,505.24896240234375,59.98995590209961,445.2581787109375,0.8332709074020386
316,504.57843017578125,59.94026565551758,444.6373291015625,0.8330075144767761
317,503.90777587890625,59.89058303833008,444.016357421875,0.8327450752258301
318,503.23724365234375,59.84086227416992,443.39556884765625,0.8324832916259766
319,502.56622314453125,59.79111099243164,442.7742919921875,0.8322222232818604
320,501.8942565917969,59.74135208129883,442.1520690917969,0.8319619297981262
321,501.2232360839844,59.691558837890625,441.5308532714844,0.8317023515701294
322,500.5517272949219,59.64173889160156,440.9091796875,0.8314436078071594
323,499.8799133300781,59.59189987182617,440.2872009277344,0.8311855792999268
324,499.2078857421875,59.54203414916992,439.6650390625,0.8309283256530762
325,498.53662109375,59.49214553833008,439.04364013671875,0.8306717872619629
326,497.8645324707031,59.44224166870117,438.4214782714844,0.8304160833358765
327,497.1924743652344,59.39231491088867,437.7993469238281,0.8301612138748169
328,496.5204162597656,59.34235763549805,437.17724609375,0.8299070596694946
329,495.8482360839844,59.292388916015625,436.5550231933594,0.8296537399291992
330,495.1756591796875,59.24238967895508,435.93243408203125,0.8294011354446411
331,494.50311279296875,59.1923713684082,435.3099060058594,0.8291493654251099
332,493.83087158203125,59.1423454284668,434.6877136230469,0.8288984894752502
333,493.1582946777344,59.092288970947266,434.065185546875,0.8286483883857727
334,492.48553466796875,59.04221725463867,433.4425048828125,0.8283990621566772
335,491.8127746582031,58.99211502075195,432.81982421875,0.8281505107879639
336,491.13983154296875,58.942012786865234,432.1969909667969,0.8279029130935669
337,490.4671325683594,58.89188003540039,431.5744323730469,0.8276560306549072
338,489.7944030761719,58.84172439575195,430.95184326171875,0.827410101890564
339,489.1214599609375,58.791561126708984,430.3290710449219,0.827164888381958
340,488.44842529296875,58.74137496948242,429.70623779296875,0.8269206285476685
341,487.7752990722656,58.69117736816406,429.0832824707031,0.8266772627830505
342,487.1018981933594,58.640960693359375,428.4601135253906,0.8264345526695251
343,486.42889404296875,58.590728759765625,427.83734130859375,0.8261928558349609
344,485.7560729980469,58.540470123291016,427.21478271484375,0.8259521126747131
345,485.0829772949219,58.490203857421875,426.5919494628906,0.8257120847702026
346,484.4097595214844,58.43992233276367,425.9690246582031,0.8254729509353638
347,483.7365417480469,58.389617919921875,425.3460998535156,0.8252347707748413
348,483.0635070800781,58.33930969238281,424.7233581542969,0.8249974250793457
349,482.3905944824219,58.28898620605469,424.10076904296875,0.824760913848877
350,481.7174072265625,58.2386474609375,423.4779357910156,0.8245254158973694
351,481.0442199707031,58.18827819824219,422.8551330566406,0.8242908716201782
352,480.3714904785156,58.137908935546875,422.2327575683594,0.8240571022033691
353,479.6986999511719,58.087528228759766,421.6103515625,0.8238242864608765
354,479.02545166015625,58.037139892578125,420.98748779296875,0.8235923647880554
355,478.35247802734375,57.986724853515625,420.36492919921875,0.8233613967895508
356,477.67950439453125,57.93630599975586,419.74237060546875,0.8231314420700073
357,477.0062561035156,57.8858757019043,419.11956787109375,0.822902262210846
358,476.3339538574219,57.83543014526367,418.4977111816406,0.8226741552352905
359,475.6609802246094,57.78496170043945,417.87518310546875,0.8224469423294067
360,474.9881896972656,57.7344970703125,417.25286865234375,0.8222206830978394
361,474.3155212402344,57.68402099609375,416.63067626953125,0.8219953775405884
362,473.6426086425781,57.63351821899414,416.0082702636719,0.8217710256576538
363,472.9703369140625,57.58302688598633,415.386474609375,0.8215475678443909
364,472.2978515625,57.53252029418945,414.7644958496094,0.8213251829147339
365,471.62554931640625,57.48200607299805,414.1427307128906,0.8211036920547485
366,470.9530334472656,57.43146896362305,413.520751953125,0.8208831548690796
367,470.2809753417969,57.38093185424805,412.89923095703125,0.8206636905670166
368,469.6086120605469,57.33038330078125,412.27740478515625,0.8204452395439148
369,468.9368591308594,57.27981948852539,411.6562194824219,0.8202276825904846
370,468.2645568847656,57.2292594909668,411.03448486328125,0.8200111389160156
371,467.5928039550781,57.17868423461914,410.4132995605469,0.8197957277297974
372,466.92132568359375,57.128116607666016,409.7923889160156,0.819581151008606
373,466.24981689453125,57.077518463134766,409.1714782714844,0.8193675875663757
374,465.5782165527344,57.02691650390625,408.55047607421875,0.8191550970077515
375,464.90667724609375,56.976322174072266,407.9295349121094,0.8189436197280884
376,464.2354431152344,56.92570877075195,407.30889892578125,0.8187332153320312
377,463.5638122558594,56.875091552734375,406.6878967285156,0.8185237646102905
378,462.89306640625,56.8244743347168,406.0677795410156,0.818315327167511
379,462.2219543457031,56.77384567260742,405.4472961425781,0.8181079626083374
380,461.55194091796875,56.723209381103516,404.8279113769531,0.817901611328125
381,460.88116455078125,56.67258071899414,404.207763671875,0.8176963925361633
382,460.21026611328125,56.62192916870117,403.5875244140625,0.8174921274185181
383,459.5404968261719,56.5712890625,402.9683837890625,0.8172889947891235
384,458.8697814941406,56.5206413269043,402.34832763671875,0.8170868158340454
385,458.2002258300781,56.46998596191406,401.72943115234375,0.8168858289718628
386,457.5307312011719,56.4193229675293,401.110595703125,0.8166857957839966
387,456.8609619140625,56.36865234375,400.4914855957031,0.8164869546890259
388,456.19140625,56.317996978759766,399.8725891113281,0.8162890672683716
389,455.52197265625,56.267330169677734,399.2538146972656,0.8160923719406128
390,454.8532409667969,56.21665954589844,398.6357421875,0.8158966898918152
391,454.184326171875,56.165985107421875,398.01751708984375,0.8157020807266235
392,453.51556396484375,56.11531448364258,397.3994140625,0.8155086040496826
393,452.8470458984375,56.064640045166016,396.7815856933594,0.8153162002563477
394,452.1791076660156,56.01395034790039,396.1643371582031,0.8151248693466187
395,451.5107116699219,55.96327209472656,395.546630859375,0.8149347305297852
396,450.8426208496094,55.912593841552734,394.92919921875,0.8147456645965576
397,450.1748352050781,55.861907958984375,394.3121032714844,0.8145577907562256
398,449.5074768066406,55.81123733520508,393.6954040527344,0.81437087059021
399,448.8406066894531,55.76054763793945,393.0792236328125,0.8141851425170898
400,448.173095703125,55.709869384765625,392.46240234375,0.8140005469322205
401,447.5067443847656,55.6591911315918,391.84674072265625,0.8138171434402466
402,446.8401184082031,55.60850524902344,391.23077392578125,0.8136348128318787
403,446.173828125,55.55781936645508,390.61517333984375,0.8134536743164062
404,445.5077819824219,55.507137298583984,389.99981689453125,0.8132736682891846
405,444.8417053222656,55.45646286010742,389.3844299316406,0.8130947947502136
